close,num_trades,future_close,future_returns
121434.07,43669,121489.3,0.00045481469903796423
121489.3,35571,121662.4,0.0014248168357211544
121662.4,34908,121747.36,0.0006983258590986807
121747.36,39862,121794.35,0.00038596319460237893
121794.35,25909,121745.27,-0.0004029743580059586
121745.27,27779,121731.19,-0.00011565131031376907
121731.19,41350,121643.42,-0.0007210148853388221
121643.42,38693,121623.97,-0.00015989356432100088
121623.97,44035,121363.84,-0.0021388053687114716
121363.84,50431,121204.01,-0.0013169491011491008
121204.01,36586,121059.73,-0.0011903896578999706
121059.73,51671,121227.73,0.0013877447108134877
121227.73,42042,121496.62,0.0022180568752709906
121496.62,56122,121026.01,-0.0038734410883199955
121026.01,62170,121232.46,0.0017058316637887927
121232.46,69535,121095.71,-0.0011279982275373968
121095.71,42525,121234.51,0.0011462008026543735
121234.51,27070,121163.63,-0.0005846520103887087
121163.63,43463,121309.52,0.001204074192891147
121309.52,39492,121583.89,0.002261735105373308
121583.89,27264,121617.99,0.000280464788550594
121617.99,45519,121594.94,-0.00018952788152482025
121594.94,50193,121378.18,-0.001782639968406663
121378.18,62441,121309.08,-0.0005692950742876013
121309.08,48064,121125.51,-0.0015132420425577608
121125.51,75824,120932.05,-0.0015971862574613027
120932.05,65483,121229.34,0.0024583226696313076
121229.34,62157,121266.48,0.0003063614798199943
121266.48,29059,121631.54,0.0030103949582769296
121631.54,40198,121484.92,-0.001205443916931337
121484.92,44432,121689.97,0.0016878638105866095
121689.97,38827,121314.73,-0.003083573773582149
121314.73,49594,121445.39,0.0010770332671061755
121445.39,32422,121270.01,-0.0014441058651959437
121270.01,31818,121496.33,0.0018662487122744764
121496.33,28108,121563.6,0.0005536792757443454
121563.6,34562,121545.35,-0.00015012717622708838
121545.35,27621,121554.55,7.569191252487784e-05
121554.55,26977,121501.85,-0.0004335502044143791
121501.85,34951,121464.89,-0.0003041928991205367
121464.89,24383,121597.21,0.0010893682939985272
121597.21,22196,121913.26,0.0025991550299548916
121913.26,65215,122422.71,0.004178790723831094
122422.71,131206,121684.2,-0.006032459173628935
121684.2,172841,121240.0,-0.0036504328417329424
121240.0,168840,121338.71,0.000814170240844625
121338.71,107726,120493.17,-0.006968427470508076
120493.17,104377,119938.15,-0.004606236187495116
119938.15,297918,119226.8,-0.005930973589304056
119226.8,364451,119018.98,-0.0017430644787916894
119018.98,238854,118757.93,-0.002193347649257271
118757.93,202639,119291.64,0.004494099888740166
119291.64,138560,118205.61,-0.009103990858034927
118205.61,145890,118064.59,-0.0011930059833877849
118064.59,204122,117879.12,-0.0015709197821294207
117879.12,166623,117623.8,-0.0021659476249906717
117623.8,137387,117537.38,-0.0007347152532055645
117537.38,138760,117442.03,-0.0008112312865915516
117442.03,95717,117237.7,-0.001739837092393559
117237.7,106802,116581.77,-0.005594872639091308
116581.77,193336,116446.65,-0.0011590148271037881
116446.65,280287,116661.5,0.0018450509310488084
116661.5,212550,116771.99,0.0009470990858166939
116771.99,135509,116880.21,0.0009267633445315671
116880.21,82624,114266.82,-0.02235955941557599
114266.82,357514,103975.26,-0.09006604016809094
103975.26,968519,111399.71,0.07140592867957252
111399.71,1700771,113451.86,0.01842150217446692
113451.86,850957,113213.78,-0.002098511209952858
113213.78,451707,113006.25,-0.0018330807433512009
113006.25,395436,113700.0,0.006139040982246602
113700.0,344577,113190.85,-0.004478012313104629
113190.85,268247,114333.34,0.010093483704733952
114333.34,265367,112774.5,-0.013634168301214666
112774.5,268365,111767.96,-0.008925244625336393
111767.96,240736,112395.0,0.005610194549493297
112395.0,169795,112514.58,0.0010639263312424152
112514.58,125464,111607.08,-0.008065621362138176
111607.08,144106,111840.0,0.002086964375378253
111840.0,193402,111095.37,-0.006657993562231845
111095.37,189529,112007.29,0.00820844289010414
112007.29,213867,112607.13,0.005355365708785698
112607.13,176085,113196.48,0.005233682804987483
113196.48,123055,112205.89,-0.008751067170993276
112205.89,169614,111893.49,-0.002784167569099938
111893.49,165935,112300.01,0.003633097868338764
112300.01,114914,112541.09,0.002146749586219965
112541.09,85096,111824.0,-0.006371806066566399
111824.0,94699,112945.79,0.010031746315638745
112945.79,93917,112352.93,-0.005249066831087723
112352.93,80415,112171.64,-0.0016135760767430618
112171.64,81564,112389.48,0.0019420238484522123
112389.48,84618,112398.62,8.132433747354284e-05
112398.62,112083,112149.5,-0.002216397318757113
112149.5,73681,112045.99,-0.0009229644358645928
112045.99,63891,111051.22,-0.008878229377062063
111051.22,154113,110628.31,-0.0038082427189903845
110628.31,159925,110384.61,-0.002202871941187512
110384.61,144501,110681.82,0.002692494904860343
110681.82,136159,110911.64,0.0020764024299564365
110911.64,138070,111328.38,0.003757405444550388
111328.38,92545,111725.83,0.003570069015645494
111725.83,99178,111661.53,-0.0005755159751330563
111661.53,99931,111642.78,-0.00016791817199712789
111642.78,87093,111781.76,0.0012448633041921564
111781.76,87232,112013.0,0.002068673815835531
112013.0,74140,112114.64,0.000907394677403417
112114.64,52572,111782.05,-0.002966517129252666
111782.05,61932,112280.23,0.004456708389227071
112280.23,55700,112280.0,-2.0484461066283544e-06
112280.0,32971,112117.92,-0.0014435340220876336
112117.92,45936,112259.24,0.0012604586314124422
112259.24,61431,112380.14,0.00107697148136765
112380.14,51644,112440.0,0.0005326563928467198
112440.0,57412,112006.99,-0.003851031661330495
112006.99,73428,112267.86,0.002329051070830479
112267.86,63337,112244.51,-0.00020798472510308308
112244.51,37307,112145.91,-0.0008784393998423345
112145.91,58178,111991.97,-0.0013726760075334354
111991.97,44376,112232.51,0.002147832563352381
112232.51,54929,112059.99,-0.0015371660136620502
112059.99,47169,111793.2,-0.002380778367015779
111793.2,54890,111964.0,0.001527821012369257
111964.0,65103,111531.01,-0.0038672251795219825
111531.01,66414,111846.18,0.00282585085529119
111846.18,50712,112066.93,0.001973692798448834
112066.93,43639,112042.06,-0.0002219209538442124
112042.06,46045,112005.57,-0.0003256812664814701
112005.57,38470,111958.5,-0.0004202469573612033
111958.5,31134,111911.33,-0.00042131682721724406
111911.33,25496,111955.27,0.00039263227414054747
111955.27,19789,111250.01,-0.006299480140595559
111250.01,90340,111081.65,-0.0015133481785754022
111081.65,112194,111178.31,0.0008701707257678937
111178.31,88684,110695.57,-0.004342033981268423
110695.57,126511,110394.35,-0.002721156772579114
110394.35,118228,110244.98,-0.0013530583766289128
110244.98,160489,110276.99,0.0002903533566789296
110276.99,160499,110846.93,0.005168258582320728
110846.93,92155,110893.54,0.0004204897690895937
110893.54,29290,110733.0,-0.0014476947890742498
110733.0,67113,111244.69,0.004620935041947716
111244.69,63387,111043.27,-0.0018106032746372236
111043.27,44728,110973.72,-0.0006263324197856024
110973.72,83180,110838.9,-0.0012148822261703884
110838.9,72642,110644.4,-0.0017547990822716075
110644.4,43122,110267.01,-0.003410836879227497
110267.01,68729,109979.3,-0.0026092119483424048
109979.3,94509,109641.54,-0.0030711233841278496
109641.54,89312,109796.86,0.0014166163663882347
109796.86,106575,109991.3,0.0017709067454205751
109991.3,96969,109978.56,-0.00011582734270809691
109978.56,76267,110251.94,0.0024857572239536108
110251.94,83303,110172.26,-0.0007227083713902127
110172.26,90000,110119.02,-0.00048324324108439676
110119.02,85232,110628.92,0.004630444404608802
110628.92,141376,111087.95,0.004149276699076498
111087.95,120185,110676.0,-0.003708322999929292
110676.0,56143,111052.49,0.0034017311792982063
