close,num_trades
82740.05,241281
82703.61,139795
82888.65,173709
82625.43,142016
82309.66,137115
81980.26,186024
82973.17,382715
83285.35,344311
84155.35,292566
83859.61,245012
84115.28,262661
83626.68,220466
84873.59,302369
84850.0,333731
84197.3,320504
82934.17,279844
82932.47,247626
82752.69,263239
83556.32,218218
84919.59,170253
85135.3,210340
85189.99,156045
84877.07,136815
83465.01,185555
84520.14,157677
84577.11,151866
84764.44,130374
84745.46,89674
84209.3,84591
83828.98,94953
84001.02,97559
84571.2,121210
84525.6,84260
85279.34,79348
85182.14,73481
85131.27,61339
84500.82,86035
84284.42,87071
84690.81,58575
85001.3,80379
85129.43,50437
85229.69,98760
85173.68,94514
84739.93,109139
84908.72,89404
85043.47,90153
85174.28,77755
84691.39,97418
84365.1,73281
84528.99,68181
84513.46,72650
84351.22,68654
84440.47,51826
83968.0,87270
83928.0,89878
84246.88,68362
84054.34,70829
83938.01,73770
84280.92,72137
84319.1,67816
84654.01,74677
84636.0,59454
84466.0,55750
84575.07,52462
84580.06,47500
84276.48,63419
83935.96,87563
84016.77,65522
84128.82,66414
84186.6,71333
83929.52,94398
83900.02,80875
83646.09,85146
83693.25,69822
83950.73,101591
84250.95,68410
84098.94,47351
83844.03,72358
83799.63,57129
83884.0,55015
84037.31,62159
83768.07,62411
83947.89,53831
84439.69,106282
84529.79,102085
84494.4,82441
84370.0,81250
84225.0,76181
84284.01,71626
84511.17,67412
84532.21,54959
84694.66,61869
84502.1,62339
84609.7,44431
84554.2,41849
84590.99,38310
84521.21,36918
84659.79,36637
84765.48,33844
84606.5,40591
84609.76,34634
84697.29,47704
84582.3,39487
84474.41,41493
84358.57,39549
84312.07,31322
84411.3,26248
84539.71,31324
84708.99,31949
85072.88,91044
84822.97,80696
84963.91,48668
84739.74,38064
85144.74,75492
85006.67,81183
84971.74,50062
85438.76,65962
85705.83,79810
85879.83,127028
85803.14,114662
86282.62,113395
86000.34,92016
85945.25,96836
86040.01,77137
86308.54,58468
86587.96,94593
86611.52,110304
86548.2,58847
86374.1,58582
86109.99,50694
86358.28,50309
86211.88,58309
86030.91,46144
85864.68,48173
85681.22,73229
85651.55,58996
85782.19,37889
86060.18,48438
85938.09,54263
86137.19,52312
86206.44,45283
86251.19,34458
86393.02,44048
86220.0,51131
86220.31,44754
86066.23,37634
85983.99,60519
86135.29,47887
86331.28,44312
86784.42,80662
86682.47,87274
86530.04,75478
86599.53,84345
86673.4,68580
86928.31,71309
86656.47,124801
86744.69,78670
86547.4,86264
86745.61,71643
86994.02,73332
87087.44,71291
87075.78,91038
87369.04,74704
86685.6,72609
86673.93,100771
86830.04,66130
86746.51,59240
87098.65,59814
87145.99,56621
86995.02,52859
87380.65,58038
87575.4,86947
87325.01,73969
87578.07,58531
87638.43,70167
87483.36,59337
87349.0,56175
87696.68,60309
87992.02,57011
87702.2,95556
87727.18,73573
88004.0,73088
87093.31,119976
86792.93,93511
86830.0,76711
86070.98,122092
86871.23,127819
86740.64,118761
86720.05,110726
86577.04,94817
87068.51,94140
88015.75,144123
87438.11,111701
87518.22,89500
87708.02,83086
87483.9,77245
87460.02,62305
86779.97,105707
86736.53,101978
86738.37,54621
87570.0,107374
87526.56,68911
87468.29,58652
87098.0,86585
86970.18,67639
86910.78,72926
87015.45,72365
87133.43,78187
87050.39,61931
86800.68,87196
86772.74,60759
86961.51,54402
86280.13,75233
86116.83,101949
85944.91,61124
85988.06,57103
85895.39,77315
86049.74,49386
86195.22,48578
86269.47,60481
86264.72,47069
85959.59,60660
86058.03,61206
86003.0,63918
86300.01,75122
86516.86,47859
86160.0,50456
86031.73,65708
86051.12,131424
86171.14,203967
86112.46,215471
86462.52,146606
86616.44,99974
87166.53,132115
87222.53,128484
87174.5,120003
87169.6,116194
87906.36,128915
88369.91,120177
88446.5,143808
88386.0,114757
88715.31,82285
88731.52,77868
88726.23,75188
88327.29,96413
88779.08,87063
88913.29,78765
89089.06,89072
88941.32,69337
88867.38,56886
88766.15,47985
88923.39,49603
88838.33,46045
88636.54,46088
88604.86,40398
88331.54,34500
88300.01,31050
88007.75,65839
88116.8,63920
88100.0,58885
87968.73,75055
87955.01,67097
87732.83,58764
87854.01,76135
87565.26,65861
87909.4,49517
87800.0,57054
87605.35,45594
87822.12,34608
88066.9,43280
88258.26,52596
88341.14,37818
88167.3,36649
88222.96,41653
88120.82,34126
88110.97,36174
87903.0,34246
88003.97,42765
87869.46,35520
87705.19,60352
87384.81,74821
87497.73,61806
87347.82,50524
87009.82,63966
86922.57,87609
86878.22,81132
87231.76,65908
86964.52,40022
87228.63,43530
87411.01,38140
87424.16,33038
87530.53,34057
87361.71,41089
87626.49,71674
87448.13,46384
87509.99,70609
87610.24,58113
87194.49,101479
87083.01,100628
86945.53,125091
86995.72,167866
86741.55,184767
86571.06,148486
87028.79,125310
86988.94,107534
87006.95,100912
87053.49,81938
87121.31,59455
87317.38,89982
88022.79,84817
87625.89,68668
87741.51,63463
87476.88,60600
87239.29,65013
86478.16,104762
86285.79,88265
86882.85,73620
87057.13,72534
87182.0,65003
87382.7,59669
87272.21,66897
87121.95,44275
87032.37,43227
86839.99,56562
87531.1,58881
87642.41,71954
87711.57,79805
87469.14,48911
87369.96,32443
87599.99,52009
87478.21,57562
87573.51,66948
87489.35,53377
88023.89,58958
87921.94,80766
87993.68,50442
87934.52,55999
87711.82,36689
87758.44,32899
87452.19,44051
87119.92,54105
86992.0,48124
87343.87,35097
87230.23,26733
87539.78,34019
87705.56,37333
87519.53,34379
87524.22,48186
87608.81,35509
87794.0,36543
87800.53,43031
87730.71,30048
87935.05,27110
87565.69,39606
87503.7,29625
87424.8,27618
87315.75,37571
86981.27,45395
86825.27,35434
86856.65,43822
86804.0,41372
86955.17,29594
86931.08,33419
86910.29,34779
87095.79,29212
86422.95,95038
86572.07,61963
86643.08,41167
86675.93,54309
86963.0,56417
87128.51,67934
87228.0,63690
87364.13,119731
86899.73,157832
87052.01,136407
87103.92,122377
86978.0,105842
87636.56,108181
87822.52,94179
87820.01,77835
87721.07,77397
89084.63,187285
89830.79,167732
90242.0,185948
89837.01,137722
90145.69,86147
89975.9,101390
89874.82,83588
89957.36,64829
89827.0,89845
89906.48,76196
89866.82,75721
89828.69,60854
90224.12,67191
90195.99,42967
90435.64,64399
90281.41,66017
90386.57,37017
90400.11,52773
90365.42,37723
90484.02,35273
90249.03,69529
90317.11,46476
90485.85,58936
90704.02,89904
90652.07,45950
91145.78,63265
91094.21,99808
91570.28,136883
91389.21,158399
91539.5,92864
91198.32,73050
91091.68,59312
91204.32,59783
91249.97,59575
91277.06,41409
91242.0,43625
91165.92,62963
90967.54,56740
91228.24,47768
91392.9,39040
91244.58,36380
91362.89,38878
91401.47,47104
91408.34,43107
91267.45,44029
91401.62,46170
91492.02,36662
91767.61,38477
91822.9,74417
91561.67,49389
91714.51,42348
91435.94,49307
91613.51,38092
91530.75,24508
91441.27,38772
91371.88,21110
91317.0,39053
91188.42,43186
90986.56,53742
90583.1,82653
90771.78,100688
90852.78,68048
90656.42,51663
90672.92,57700
90789.68,56802
90831.64,59751
90846.13,59095
90958.3,50197
91230.41,92467
91535.29,89659
91467.13,65543
91480.02,52598
91335.72,84299
91479.3,49353
91454.36,44613
91687.61,47615
91791.99,66580
91602.26,54269
91630.42,42338
91528.21,33727
91482.57,36085
91471.19,39172
91433.17,28913
91537.05,49147
91576.27,26315
91416.99,31619
91571.63,22714
91493.12,19231
91317.65,59555
91456.01,34561
91342.9,32107
91333.95,21085
91139.04,47023
91299.98,37466
91207.34,27740
90849.99,66898
91017.33,55496
90804.56,52557
90778.06,72706
90832.57,46249
91083.08,31312
91138.54,31863
91194.81,29121
91208.85,18260
91339.5,32208
91435.5,36717
91424.02,26250
91435.51,44084
91504.51,33674
91612.09,34698
91368.0,34870
91279.36,28906
91300.69,25017
91399.19,17121
91147.17,39654
90910.87,45107
91144.61,45095
91181.36,44689
91690.0,88529
91581.21,81459
91503.75,49129
91599.99,28166
91586.01,31389
91655.98,32155
91850.49,33438
91173.34,106053
91267.57,54031
91437.64,42352
91555.77,56643
91536.14,42917
91513.4,30491
91517.28,49121
91813.75,58504
92377.01,140513
92373.45,115585
92348.3,187364
92250.01,167485
92606.54,109007
92585.24,114558
92362.49,97609
91980.87,94767
91431.39,168627
90936.23,93101
90677.68,134476
90298.85,174516
90663.98,115604
90700.08,110321
90839.06,51755
90830.57,48858
90963.78,49079
91170.71,51394
91157.44,31421
91179.65,46613
91148.99,42469
91201.1,28920
91029.23,34845
91159.13,18527
90888.01,28091
90844.95,47515
90972.58,31651
91122.0,28721
91050.61,37044
90981.13,21181
90890.7,18979
90805.74,30221
90881.44,28334
90884.01,24858
90946.46,28869
90846.7,19367
90881.2,19693
90910.01,18247
90648.57,29263
90798.89,16017
90790.02,23275
90741.49,19981
90680.26,14591
90585.29,16634
90772.08,21427
90901.56,12309
90901.92,17153
90860.03,13802
90747.16,12351
90668.29,16867
90505.74,63860
90565.29,27680
90548.18,31020
90395.48,26942
90567.67,21434
90653.1,29498
90650.92,30293
90629.67,17797
90583.1,24522
90554.74,19756
90560.08,15660
90453.18,24311
90600.18,24921
90552.47,21616
90542.89,20893
90576.85,17219
90673.19,16236
90618.21,23681
90588.15,17946
90616.01,16788
90660.45,19933
90714.44,22332
90783.17,15810
90677.07,17409
90660.81,16314
90621.72,20274
90935.28,31719
90903.98,37408
91063.5,20552
91105.98,26497
90937.88,25785
91004.03,20464
90731.37,43125
90616.25,35612
90421.21,26109
90289.58,63555
90447.63,38860
90690.84,33041
90722.61,23249
90677.42,22007
90640.78,15871
90554.29,27346
90698.01,15322
90963.29,26167
90825.09,18823
91005.09,16335
91008.68,19705
90779.69,22104
90844.0,23033
90753.02,22467
90761.99,14744
90881.73,9921
90802.44,10635
90890.56,18845
90846.64,14872
90893.94,18872
90964.99,30185
90990.72,36841
90913.31,34404
90945.6,37429
90890.7,26660
90795.51,35738
90480.19,44432
90726.51,26460
90909.35,20113
90915.91,18700
90890.4,12591
90858.0,12643
90735.06,15481
90726.76,13727
90783.75,14579
90778.78,20100
90915.04,15125
90898.68,14284
90967.77,18525
90955.66,12297
90968.16,20067
91039.58,16921
90976.25,76924
91184.45,55862
91514.16,72054
91360.1,44935
91413.07,34088
91331.58,33109
91240.02,27523
91234.31,23885
91254.49,30532
91152.5,25471
91048.78,27311
91269.28,46275
91236.06,25822
91469.51,41107
91713.17,32467
91817.61,91835
91769.99,35968
91553.2,26859
91299.0,41312
91499.99,29041
91461.98,26630
91430.31,36634
91435.31,21325
91553.57,23148
91730.39,33042
91825.18,24476
91492.89,37765
91456.13,25161
91488.19,17118
91324.15,28859
91420.8,19961
91459.9,18847
91401.94,18044
91467.3,21157
91460.79,11465
91493.57,19579
91218.93,19588
91315.6,25501
91072.98,36211
91103.61,40488
91174.22,17401
91251.84,24705
91079.99,24992
91225.28,33186
90878.57,59184
90520.24,63798
90360.0,53494
88719.99,291986
87859.87,242358
87000.0,207725
87532.28,166468
87435.57,116870
87168.91,85456
87250.0,90999
86678.0,101436
86722.29,114261
86410.42,122836
86206.19,117632
86346.13,64946
86020.97,124883
85933.99,102213
85801.03,62945
85701.23,92103
85667.33,60464
86001.08,50031
86062.06,78723
86235.98,64987
86234.16,57979
86151.27,63064
86387.46,64255
86550.3,71798
86549.75,76559
86702.27,62886
86869.51,63321
86720.04,92283
86684.04,72472
86704.86,59743
86680.0,52668
86633.73,38099
86647.73,32031
86455.28,44524
86391.67,44658
86149.15,52331
85899.98,87211
85745.82,67911
85430.64,200933
85944.99,155846
85739.7,94999
85986.85,97266
86122.0,118668
86410.0,167006
86067.9,193942
85556.8,168728
84385.99,249783
84677.87,258439
84108.03,177534
85393.1,187122
84571.8,159294
84696.86,135594
85033.0,103631
84920.3,93563
85496.01,115319
84916.66,84284
85199.48,94320
84890.01,114328
84889.95,102655
85024.5,88814
85570.05,163363
85371.3,115436
85518.0,99455
85786.58,101286
86381.47,130119
86436.65,73269
86444.0,96043
86579.76,58066
86572.65,65083
86655.67,50587
86605.21,65908
86286.01,65887
86320.0,92333
86462.34,73494
86513.33,76728
86663.66,160196
86666.55,99214
86454.93,60396
86797.47,95339
86744.18,77770
86554.47,64252
86547.68,41092
86400.0,59628
86976.99,88346
87178.69,81878
87018.0,52594
86970.28,55476
87017.38,53308
86880.49,43669
87008.2,46492
86930.85,42155
87107.85,42166
87090.46,33774
86978.81,44236
86985.4,39254
87012.65,30290
86562.61,59491
86665.04,59033
86471.89,50102
86596.72,64581
86705.63,56762
86769.87,47681
86903.47,42734
86873.41,33505
87272.44,85527
87126.37,69172
87347.34,66268
87368.92,57044
87464.0,59620
87435.74,61397
87264.2,58146
87354.68,101033
87523.14,84282
87731.41,97339
88412.87,152032
88634.75,189299
89271.99,205154
90605.39,338511
90298.85,226518
90850.01,204504
90595.99,191075
90758.33,169908
90759.15,122272
91357.26,117456
91698.73,184611
91458.4,102281
91971.44,117844
91910.78,134020
91954.49,98398
92020.3,96120
92265.38,76934
91903.39,64126
91231.09,107303
90739.06,134313
91026.67,119376
91213.89,80997
91400.84,60200
91562.43,50126
91799.02,71742
91664.31,53124
91981.91,77223
91851.61,62258
91422.68,48053
91277.88,33724
91427.42,67644
91140.91,70741
91660.12,78622
91858.46,106926
91854.4,101280
92251.63,105837
92655.02,150500
92678.15,117608
92817.92,72215
92827.97,94243
92761.28,59306
92628.91,73496
92906.58,102908
93051.26,135844
93362.21,100247
93178.01,101367
93609.1,89533
93642.92,76139
93837.57,103017
93750.39,82635
93431.8,100529
92877.63,91076
93031.23,73489
92999.99,55134
92839.33,60182
92840.76,51977
92765.65,62958
92904.68,70477
92930.0,55124
93178.46,62296
93209.99,57322
92989.65,91917
92939.4,65667
92867.01,74398
92982.73,67611
93005.68,48333
92834.47,73931
92855.91,69537
92937.39,54456
93079.98,81447
93079.58,58622
93130.88,67004
92345.16,304684
92621.35,193321
92357.54,291482
92186.23,210376
92319.59,202114
92373.3,132472
92236.61,140538
92611.38,113431
92242.24,86866
92260.57,113090
92799.99,88454
92956.22,84217
92923.72,111842
93118.75,74022
92623.86,90642
92759.66,80981
92662.56,63573
93024.99,55032
93079.38,84124
93077.53,73840
92980.43,86803
93178.91,59853
93477.59,54940
93700.0,67108
93588.75,84127
93603.45,67088
93781.01,124186
93765.17,95773
93553.56,61386
93429.95,53222
93095.0,97032
92842.71,99623
93054.86,94345
93283.24,135448
93512.13,93551
93195.07,74242
93912.2,86873
93980.09,97526
93943.24,77297
93657.14,79092
93492.06,76171
93543.04,45554
93441.78,63409
93401.95,44394
93360.58,51483
93031.34,63480
93058.35,49870
92979.25,53806
93063.81,68032
93269.07,60875
93140.74,66154
93140.99,66832
93206.23,48559
93397.67,43233
93189.73,69017
93279.99,46071
93260.63,41522
93308.12,80031
93426.99,48163
93454.7,55832
93269.85,63481
93343.99,40138
93260.0,48920
93248.36,47801
92858.39,77948
92948.31,58251
92909.79,48272
92999.99,47874
92990.18,60230
92701.2,96444
92820.0,85932
92516.38,83716
92635.68,78399
92512.59,126847
91894.01,202924
92788.23,183521
93229.01,163038
92971.49,150220
93125.18,145202
92575.4,127827
92431.72,110078
92090.43,100489
91914.24,92686
92426.76,102735
92200.87,103481
92400.16,74102
92127.52,101990
91196.59,174744
91890.16,212695
91975.44,119235
92090.0,122344
92203.73,84782
92476.25,90089
92499.93,75178
92341.41,44991
92158.23,39851
92358.02,40238
92374.13,28088
92348.78,33656
92276.52,37493
92250.4,23070
92078.06,29532
92166.35,46310
92330.77,61103
92299.08,45110
92446.0,50501
92450.0,44464
92358.03,38395
92536.06,43731
92658.0,33235
92518.4,33953
92536.31,42962
92380.11,40396
92142.75,62661
92370.72,49201
91977.84,50958
92028.14,45652
92125.0,38382
91959.76,32887
91932.85,24149
92006.06,36265
92046.0,35413
92275.26,25146
92371.83,45842
92397.32,33611
92258.65,37859
92048.64,37826
92074.0,43290
92112.04,38636
91388.92,66785
91264.93,101830
91128.56,79878
91254.92,75218
91363.6,50531
91272.85,38737
91508.72,43258
91237.11,64237
91351.43,46295
91295.05,50060
91257.97,47221
91242.4,37816
91068.77,65923
90613.99,123535
90465.14,154035
90420.0,91730
90156.0,139750
90287.67,214244
90930.78,243435
91115.63,137771
90459.35,132600
89180.01,233633
88583.14,203689
88810.89,249275
88860.52,147296
88959.99,152060
89336.13,131123
89473.67,121910
89282.28,112671
88936.04,98079
89309.3,124801
89553.81,100680
89629.26,89803
89643.69,89578
89353.38,74784
89301.75,79962
89442.71,61268
89238.38,45656
89177.68,46230
89160.93,53990
89238.15,36015
89232.47,34250
89146.83,50241
89315.85,31340
89330.04,29191
89107.3,32392
89436.64,35539
89422.25,32691
89417.88,35611
89316.33,35190
89333.83,32863
89286.72,36032
89209.18,35459
89390.9,34708
89712.42,74237
89679.99,52567
89688.35,35190
89599.04,30932
89601.24,34975
89659.01,31233
89624.54,31395
89554.2,30097
89604.98,21939
89644.55,24339
89690.88,19814
89688.65,18321
89688.97,19529
89618.65,32228
89597.13,23053
89553.82,29628
89331.06,56774
89277.14,38609
89523.95,32844
89629.23,33448
89574.12,26695
89599.6,24861
89543.99,26675
89506.0,20807
89567.77,21522
89627.44,44353
89631.28,35466
89611.76,30464
89617.83,23051
89581.19,21808
89616.76,19307
89701.1,25271
89673.73,28550
90078.64,61588
90079.74,66930
90004.76,50871
89543.58,76833
89694.26,67932
89758.77,49349
89925.24,44473
89888.91,38140
89707.8,29743
89650.03,39488
89659.0,30339
89712.85,19275
89722.95,22285
89696.26,21916
89646.71,28407
89560.09,48218
89377.38,54338
89405.64,24932
89448.63,31612
89515.57,22546
89548.88,17692
89459.1,47906
89489.39,22769
89420.28,21878
89493.14,24005
89431.87,19716
89285.94,28446
89148.23,60662
89149.17,47570
89236.79,31895
89216.82,39170
89529.99,37969
89392.39,39820
89553.82,29019
89402.6,23357
89300.0,18221
89484.8,16033
89410.09,17188
89621.96,24753
89607.77,24001
89678.83,14981
89722.37,19889
89650.01,26916
89510.44,17670
89535.95,16255
89427.0,21383
89503.18,11900
89515.01,12814
89605.93,18344
89662.66,13300
89709.99,12712
89392.38,32541
89282.12,27205
89379.72,25165
89248.69,25520
89468.46,24074
89316.61,27343
89323.98,18572
89224.36,35994
89104.23,29693
89271.6,25684
89197.54,25605
89240.18,28076
89256.03,22950
89222.19,16439
89149.18,13192
89233.18,28760
89293.67,17723
89475.9,29715
89334.0,33429
88929.18,97816
89053.74,41900
88750.0,64986
88300.24,245512
88220.53,104305
88689.01,141587
88885.01,93771
89554.52,125451
89330.67,113663
89495.33,73169
89893.38,68663
90332.0,134577
90830.67,209105
90945.17,103225
91488.36,120180
91483.53,87574
91363.78,62462
91397.28,54825
91266.89,36504
91425.52,37220
91363.11,35333
91415.43,29691
91439.04,22303
91229.17,33028
90661.22,69947
90231.32,125773
89300.01,219917
90110.86,127615
89597.03,115389
89795.51,86352
89929.51,66403
90395.31,61450
89913.65,88964
90464.32,80192
90346.7,59750
90711.7,83081
91632.22,143158
90910.7,108807
91053.21,84480
91212.72,65537
91364.18,60467
91292.02,68177
91064.34,46137
91068.29,40784
91135.4,46360
91221.0,57205
91291.33,39306
91320.0,50839
91334.32,45670
91334.03,33365
91388.21,42166
91575.96,42635
91464.54,40119
91472.09,37624
91792.53,58510
91565.46,50443
91664.66,45020
91748.11,36956
91833.9,56193
92001.01,122804
92030.04,47848
91912.02,30154
92063.99,44895
92153.97,46992
92133.4,31730
92150.93,42475
91936.02,45196
91968.29,45448
91779.78,61667
91721.71,52999
91768.96,45496
91659.15,84451
91558.57,71366
91467.82,92403
91491.29,65535
91013.03,216513
90852.56,236914
90393.38,256196
89782.0,190773
89961.37,159635
90078.57,136064
90413.83,128379
89978.48,101449
90036.01,107273
89872.08,78420
90257.98,89038
90442.39,92763
90324.76,99225
89921.68,95674
90094.69,95491
90154.64,83090
90124.48,67856
90507.31,88138
90548.55,76411
90799.92,76278
90850.83,59963
91088.36,71929
91316.01,44052
90997.69,41322
90833.07,44287
90833.86,35575
90784.2,52192
90640.29,59376
90634.34,31051
90758.24,42733
90522.08,56110
90396.73,46113
90508.4,61649
90213.77,70376
90055.8,66977
90234.82,60168
90201.25,60876
90068.2,57434
89854.09,52743
90350.54,84707
90405.01,52140
90500.0,33487
89870.72,56922
89917.53,35390
89833.7,51557
90144.13,62117
89899.35,40760
90004.18,40191
89877.56,39804
90166.84,44165
90236.21,45471
90502.93,48421
90496.8,33332
90589.07,34426
90479.59,42154
90498.72,36282
90337.75,41668
90176.01,42722
90131.59,30440
90174.44,41550
90001.23,61755
90298.45,82360
90158.33,63250
90224.38,49999
90384.55,39400
90574.84,53093
90604.1,69423
90580.0,28547
90586.62,42845
90493.55,75564
90431.03,71309
90329.25,77863
90342.01,141509
90357.59,148064
90884.71,213414
91597.99,177064
92707.51,310707
93339.32,265460
93825.88,227183
94187.81,211017
93844.64,160525
93697.96,168111
93917.99,137524
94134.93,98396
93949.08,103105
93920.48,83979
93980.18,90395
93926.57,84344
93800.83,82636
93321.38,96251
93115.94,177801
93116.76,110906
92989.22,75670
92937.17,62224
92640.0,128732
92657.74,91571
92861.62,62649
92884.0,68572
92800.02,67456
92930.78,35886
92678.8,30779
92396.24,49837
92530.1,68370
92130.81,61429
92389.8,58086
92166.48,63890
92316.36,41067
92423.08,47460
92411.09,46470
92495.68,38866
92385.29,34822
92463.4,28306
92410.62,26685
92602.04,33994
92636.75,44872
92552.62,35156
92719.99,45584
92616.2,32759
92556.28,27659
92538.86,34415
92575.68,25275
92700.0,34552
92518.69,27792
92668.05,24344
92782.91,29961
92692.55,37199
92669.66,52407
92605.0,31668
92539.79,38707
92567.92,37190
92920.01,60321
92901.23,115456
92366.85,116604
92272.66,71186
92350.0,81631
92119.01,52984
92120.45,96768
92033.8,48004
91836.69,55189
91987.22,52504
92033.0,48359
92032.14,69501
92093.66,28325
92026.22,52280
91863.55,125781
91831.24,148221
91976.31,136436
91856.0,103599
92063.69,94394
92470.83,109817
92413.97,108178
92174.11,90345
92407.53,92343
92415.21,86911
92396.23,61448
92241.32,68785
93006.22,131494
92503.48,138577
92679.94,354703
93117.97,266168
92957.67,227712
93671.11,318818
93611.62,260500
92453.89,257111
92351.95,204518
92590.24,99819
92356.38,73898
92047.91,83000
92455.88,71645
92509.94,63127
92258.21,65636
92018.19,40416
92015.37,34373
91880.33,49625
91391.32,92302
91386.17,135749
90804.98,112976
91001.59,126389
90674.74,75729
90244.63,164314
90023.86,117286
90074.0,94610
89725.03,142718
89859.0,115372
89880.01,72507
89992.14,91139
90137.74,69398
90436.55,72401
90204.56,47855
90230.32,38645
90316.72,28409
90194.98,24642
90436.53,50837
90301.35,41794
90240.47,42031
90150.05,39643
90272.75,34852
90035.0,53234
90000.01,45383
90183.71,41776
90403.13,55614
90332.87,54654
90234.19,31165
90269.84,30994
90197.63,28823
90320.15,21380
90374.01,21021
90316.96,23595
90242.35,19258
90197.46,47987
90294.88,36587
90032.31,30907
89998.88,42122
90058.49,53048
90103.53,58672
90204.88,44576
90377.62,136632
89545.24,246430
90305.34,201043
89797.82,185733
89872.51,141834
89528.92,161177
89900.16,117873
89737.11,133219
89924.45,95668
90159.43,105560
89983.23,71096
90429.92,87740
90574.59,93064
90710.5,169806
90923.83,114999
91416.99,124016
90839.81,128426
91197.69,123494
91449.94,100006
91792.99,112050
92895.11,202187
92980.54,179428
92858.39,120703
92678.0,100337
92591.46,100213
92352.0,95850
92448.71,85273
92740.0,47378
92513.38,47184
92592.14,57180
92351.56,57696
91573.88,89947
91968.69,110537
92166.01,83789
92170.0,48216
92277.57,74798
92378.75,65230
92588.79,65107
92216.77,67071
92366.59,48622
92283.4,28845
92175.66,36425
92235.29,23539
92396.69,35469
92262.17,39230
92330.68,35619
92444.42,26675
92606.28,47934
92530.45,35142
92513.34,20790
92438.73,28305
92272.47,35106
92425.34,32577
92385.85,37988
92225.0,36071
92342.39,41207
92384.59,30367
92111.18,40995
92520.56,39683
92473.12,44306
92439.42,26277
92492.32,30705
92275.86,30214
92319.63,23978
92418.19,25964
92260.33,37149
92137.26,30150
92419.99,41068
92487.75,47937
92330.1,34885
92302.79,33446
92268.83,36311
92433.16,130005
92444.0,177692
91803.88,155003
90670.99,284551
89935.14,228964
89998.29,240070
89623.84,197841
90046.54,169186
90474.0,165904
90232.17,159343
90083.09,89442
90472.9,125851
90596.63,109670
90372.0,116648
90124.62,119500
90150.96,82869
90198.22,74908
90188.01,91146
89966.26,76949
90214.08,90043
90236.9,37285
90268.13,30539
90193.94,21626
90321.32,18296
90324.6,22872
90335.92,20107
90346.82,28280
90371.56,16018
90268.42,13561
90367.12,29066
90324.93,13668
90323.01,13920
90323.0,6653
90217.47,14930
90229.91,16902
90294.95,16126
90256.0,11793
90232.77,14610
90311.89,14703
90425.49,13647
90345.54,14540
90302.0,10561
90384.13,16550
90371.81,10043
90366.21,10248
90322.94,8490
90342.91,16795
90277.82,13516
90307.39,7948
90351.45,11262
90386.71,11356
90347.97,14718
90329.97,10249
90463.22,19971
90472.89,29518
90458.19,27924
90464.16,12566
90486.78,13383
90422.57,18198
90507.98,17028
90608.87,18038
90595.13,17969
90505.42,14585
90408.91,18554
90330.36,30415
90419.76,32362
90385.97,32373
90341.05,25395
90405.56,28003
90220.01,35123
90245.87,14013
90223.2,32043
90241.79,50407
90079.7,27313
90143.23,35529
90132.18,22749
90092.16,16645
90127.08,31722
90063.37,18949
90087.28,13978
90040.01,21406
90016.04,13886
90052.61,15034
90122.0,12972
90142.53,12355
90119.89,10657
90148.22,9656
90200.34,9774
90178.16,13652
90137.53,10483
90146.31,7622
90088.31,14147
89991.0,21496
90063.36,43162
90175.97,26016
90105.27,29712
90165.74,20726
90140.1,32117
90145.26,27240
90255.43,15557
90240.01,19037
90309.0,29856
90417.03,28748
90340.0,28042
90419.74,17059
90317.32,21160
90293.29,14603
90340.0,14170
90291.57,14842
90290.17,9151
90280.0,7678
90272.03,7390
90258.98,6796
90287.98,9839
90300.25,13046
90201.5,19950
90108.0,11973
90146.31,24639
90199.06,13865
90195.88,14461
90144.0,19921
90145.26,16962
90132.16,6600
90135.57,10031
90245.6,13715
90201.14,13188
90176.95,17335
90108.28,9167
90127.2,12261
90001.11,24104
90020.06,10420
89912.46,50510
89885.46,41991
89853.69,26038
89659.22,90304
89362.56,119145
89360.0,157411
89552.8,103554
89488.5,47350
89431.65,47320
89200.01,64565
89298.16,51561
89489.5,30243
89380.73,37536
89075.11,66957
89118.04,70559
89070.82,58355
89022.13,47724
89022.91,26643
89049.28,31235
88991.56,68649
88836.98,99783
88757.35,77101
88792.51,58909
88810.67,46258
89038.73,47811
88929.04,47836
88997.28,33733
88593.42,56904
88612.87,41421
88644.88,38209
88766.4,85732
88689.62,50089
88558.97,36282
88638.01,47760
88550.22,33816
88443.85,49723
88425.91,50321
88038.01,94702
88415.29,75826
88063.48,116426
88055.99,138106
88172.17,90379
88401.48,120342
88283.55,104358
88465.9,65005
88609.38,60170
89180.01,110230
89242.32,100589
89933.96,120674
89558.37,88699
89321.85,70675
89524.03,73259
89279.99,48759
89282.6,28196
89482.0,44692
89570.01,42922
89667.64,40265
89722.0,35883
89619.99,30376
89615.24,30785
89563.91,31879
89578.92,29304
89735.88,40036
89571.55,50671
89594.54,27355
89753.42,35491
89808.41,43090
89786.25,34010
89770.01,18876
89862.04,38527
89853.25,25541
89865.12,46982
89774.28,51777
89754.96,64193
89858.95,27983
89801.89,29345
89740.81,17920
89641.28,49384
89545.83,56448
89684.63,41908
89695.75,36309
89462.0,57855
89316.11,54127
89432.0,42933
89634.73,73709
89444.93,179551
88050.01,313126
87035.0,364332
86713.63,327440
87033.22,261361
87062.67,199292
86353.01,196868
86400.01,251844
86138.01,144430
