open_time,open,high,low,close,volume,close_time,quote_volume,num_trades
2026-01-29 21:00:00,84261.66,84630.55,83415.0,83477.02,2305.76692,2026-01-29 21:59:59.999000,193585102.9618309,544877
2026-01-29 20:00:00,85270.01,85638.3,84012.78,84261.66,2652.67947,2026-01-29 20:59:59.999000,225382759.8545018,446250
2026-01-29 19:00:00,84934.02,85392.2,84268.17,85270.0,4076.75879,2026-01-29 19:59:59.999000,345397425.3576127,593102
2026-01-29 18:00:00,87014.4,87039.51,84366.56,84934.02,8241.9564,2026-01-29 18:59:59.999000,704778894.1693392,1042655
2026-01-29 17:00:00,88052.87,88075.23,87008.0,87014.4,1065.77381,2026-01-29 17:59:59.999000,93374914.345016,290797
2026-01-29 16:00:00,88121.21,88182.29,87951.67,88052.88,283.13252,2026-01-29 16:59:59.999000,24940417.0993889,57434
2026-01-29 15:00:00,87846.5,88121.29,87817.97,88121.21,516.69113,2026-01-29 15:59:59.999000,45460648.3727793,76207
2026-01-29 14:00:00,87946.47,88066.94,87750.01,87846.5,527.10516,2026-01-29 14:59:59.999000,46315623.7491573,94975
2026-01-29 13:00:00,87892.0,88046.59,87832.18,87946.46,575.41561,2026-01-29 13:59:59.999000,50598572.7051307,76150
2026-01-29 12:00:00,88064.16,88160.0,87892.0,87892.01,372.84765,2026-01-29 12:59:59.999000,32816440.5269267,70955
2026-01-29 11:00:00,88352.96,88500.0,87907.8,88064.16,823.67262,2026-01-29 11:59:59.999000,72619731.0935992,133101
2026-01-29 10:00:00,88319.35,88430.05,88250.0,88352.97,526.73614,2026-01-29 10:59:59.999000,46525841.6853345,83926
2026-01-29 09:00:00,88186.53,88338.67,88168.9,88319.35,284.51762,2026-01-29 09:59:59.999000,25114183.5432259,71779
2026-01-29 08:00:00,88315.2,88408.08,88142.66,88186.54,354.31355,2026-01-29 08:59:59.999000,31282812.214044,77402
2026-01-29 07:00:00,88053.71,88345.66,87901.23,88315.2,311.3438,2026-01-29 07:59:59.999000,27429649.7762003,86833
2026-01-29 06:00:00,87907.05,88265.39,87771.3,88053.71,769.73434,2026-01-29 06:59:59.999000,67779202.9122534,174848
2026-01-29 05:00:00,88603.56,88754.64,87704.0,87907.06,1097.35161,2026-01-29 05:59:59.999000,96803584.8005459,306119
2026-01-29 04:00:00,89143.92,89159.99,88548.87,88603.56,624.81108,2026-01-29 04:59:59.999000,55457853.9165003,206468
2026-01-29 03:00:00,89300.0,89348.0,88900.0,89143.91,431.21285,2026-01-29 03:59:59.999000,38417474.5770297,154141
2026-01-29 02:00:00,89396.15,89471.41,89209.48,89299.99,233.14943,2026-01-29 02:59:59.999000,20828724.8327052,89525
2026-01-29 01:00:00,89412.18,89479.04,89138.0,89396.15,156.23518,2026-01-29 01:59:59.999000,13952427.2700456,73786
2026-01-29 00:00:00,89130.63,89490.24,88878.01,89412.17,381.49994,2026-01-29 00:59:59.999000,34020454.60423,191513
2026-01-28 23:00:00,89402.57,89896.0,89010.0,89130.63,590.94624,2026-01-28 23:59:59.999000,52856777.9366923,227613
2026-01-28 22:00:00,89544.0,89719.58,89006.36,89402.58,893.3832,2026-01-28 22:59:59.999000,79834899.0353197,484460
2026-01-28 21:00:00,90169.89,90178.91,89312.88,89546.24,748.51147,2026-01-28 21:59:59.999000,67166682.9999748,227936
2026-01-28 20:00:00,89629.66,90600.0,89277.21,90169.88,923.32635,2026-01-28 20:59:59.999000,83089378.7851436,248746
2026-01-28 19:00:00,89479.66,89830.0,89248.61,89629.66,744.86311,2026-01-28 19:59:59.999000,66715151.0850041,280620
2026-01-28 18:00:00,89617.27,89849.75,88904.61,89479.66,998.88376,2026-01-28 18:59:59.999000,89225868.6226386,429398
2026-01-28 17:00:00,90257.91,90276.78,89460.01,89617.27,997.73721,2026-01-28 17:59:59.999000,89678134.5257839,383355
2026-01-28 16:00:00,89998.69,90488.0,89969.42,90257.91,1485.47795,2026-01-28 16:59:59.999000,134099074.0996094,250842
2026-01-28 15:00:00,90079.99,90176.88,89790.0,89998.69,946.78783,2026-01-28 15:59:59.999000,85173012.3242574,179417
2026-01-28 14:00:00,89403.76,90156.72,89313.13,90080.0,1092.21486,2026-01-28 14:59:59.999000,97997265.4981678,198930
2026-01-28 13:00:00,89567.25,89703.87,89330.22,89403.77,688.45427,2026-01-28 13:59:59.999000,61615392.4810216,160113
2026-01-28 12:00:00,88925.47,89567.26,88849.99,89567.25,490.95043,2026-01-28 12:59:59.999000,43784950.1117769,126229
2026-01-28 11:00:00,89134.35,89258.02,88833.65,88925.47,515.45435,2026-01-28 11:59:59.999000,45910123.4404242,115975
2026-01-28 10:00:00,89317.47,89358.51,89099.81,89134.35,370.1952,2026-01-28 10:59:59.999000,33026854.0632143,86566
2026-01-28 09:00:00,89084.1,89400.0,89084.1,89317.47,340.81001,2026-01-28 09:59:59.999000,30419246.8216401,92617
2026-01-28 08:00:00,88975.03,89105.56,88849.0,89084.1,326.80822,2026-01-28 08:59:59.999000,29083986.9724763,79849
2026-01-28 07:00:00,89126.68,89160.0,88840.0,88975.04,312.10964,2026-01-28 07:59:59.999000,27767899.2844448,84659
2026-01-28 06:00:00,89285.78,89311.87,88985.0,89126.67,353.861,2026-01-28 06:59:59.999000,31534275.3485127,100661
2026-01-28 05:00:00,89404.57,89453.89,89100.01,89285.77,214.15071,2026-01-28 05:59:59.999000,19115380.6604222,95501
2026-01-28 04:00:00,89467.73,89497.96,89196.87,89404.57,267.52883,2026-01-28 04:59:59.999000,23913648.5543132,94523
2026-01-28 03:00:00,89249.99,89468.01,89154.8,89467.72,258.84583,2026-01-28 03:59:59.999000,23110231.4936531,82957
2026-01-28 02:00:00,89243.63,89515.78,89143.92,89250.0,421.36315,2026-01-28 02:59:59.999000,37653685.4041498,88401
2026-01-28 01:00:00,89081.47,89421.91,89021.61,89243.63,281.54432,2026-01-28 01:59:59.999000,25118044.7807661,89337
2026-01-28 00:00:00,89396.03,89523.16,89008.75,89081.46,689.88066,2026-01-28 00:59:59.999000,61592218.2642424,162970
2026-01-27 23:00:00,88408.78,89497.19,88373.49,89396.16,1024.56489,2026-01-27 23:59:59.999000,91255268.933033,283254
2026-01-27 22:00:00,88285.05,88549.32,88049.89,88408.77,469.70931,2026-01-27 22:59:59.999000,41485439.9913527,182020
2026-01-27 21:00:00,87546.58,88510.15,87450.0,88285.05,865.62099,2026-01-27 21:59:59.999000,76057266.5394779,264807
2026-01-27 20:00:00,88641.43,88699.45,87304.33,87546.58,1183.80567,2026-01-27 20:59:59.999000,103929166.5302376,363260
2026-01-27 19:00:00,88047.46,88819.89,88002.57,88641.44,1128.77578,2026-01-27 19:59:59.999000,99918119.0098772,418968
2026-01-27 18:00:00,87745.02,88189.44,87578.67,88047.46,838.96558,2026-01-27 18:59:59.999000,73699275.5564265,375257
2026-01-27 17:00:00,87982.15,88474.23,87659.23,87745.02,762.91064,2026-01-27 17:59:59.999000,67178134.7442039,332854
2026-01-27 16:00:00,87986.96,88076.82,87799.2,87982.15,400.06912,2026-01-27 16:59:59.999000,35171899.8328785,83939
2026-01-27 15:00:00,87992.74,88165.24,87955.98,87986.96,497.99816,2026-01-27 15:59:59.999000,43848804.3922487,84050
2026-01-27 14:00:00,87786.53,88093.19,87743.52,87992.74,339.68763,2026-01-27 14:59:59.999000,29870980.2452884,79857
2026-01-27 13:00:00,87886.82,88055.75,87743.84,87786.53,315.39119,2026-01-27 13:59:59.999000,27724024.8802645,74489
2026-01-27 12:00:00,88170.83,88170.83,87868.0,87886.82,501.6008,2026-01-27 12:59:59.999000,44143767.830822,101016
2026-01-27 11:00:00,88320.41,88397.85,88120.04,88170.82,305.95946,2026-01-27 11:59:59.999000,27002916.6209218,83728
2026-01-27 10:00:00,88332.68,88555.14,88312.6,88320.41,356.10224,2026-01-27 10:59:59.999000,31496002.0542083,79642
2026-01-27 09:00:00,88456.31,88522.86,88278.03,88332.67,277.06987,2026-01-27 09:59:59.999000,24495093.100864,71584
2026-01-27 08:00:00,88579.58,88586.26,88399.99,88456.3,306.33125,2026-01-27 08:59:59.999000,27107140.3228857,70906
2026-01-27 07:00:00,88787.99,89010.0,88511.88,88579.58,508.81601,2026-01-27 07:59:59.999000,45164058.1670672,104113
2026-01-27 06:00:00,88831.59,88898.0,88582.57,88788.0,526.26275,2026-01-27 06:59:59.999000,46693946.2523651,120654
2026-01-27 05:00:00,88550.61,88858.96,88550.61,88831.6,479.8981,2026-01-27 05:59:59.999000,42577968.4268717,112810
2026-01-27 04:00:00,88353.97,88700.0,88194.82,88550.61,340.87375,2026-01-27 04:59:59.999000,30156484.3477949,87589
2026-01-27 03:00:00,88347.08,88457.3,88200.0,88353.97,302.20293,2026-01-27 03:59:59.999000,26687147.3612553,71831
2026-01-27 02:00:00,88140.01,88659.09,88021.86,88347.08,463.75556,2026-01-27 02:59:59.999000,40996046.9718029,100238
2026-01-27 01:00:00,88064.69,88270.29,88001.75,88140.01,324.81747,2026-01-27 01:59:59.999000,28628819.9598031,86909
2026-01-27 00:00:00,87629.23,88238.29,87573.35,88064.69,392.85938,2026-01-27 00:59:59.999000,34555671.8140567,120424
2026-01-26 23:00:00,88013.19,88118.0,87542.05,87629.22,428.9526,2026-01-26 23:59:59.999000,37667408.6104398,134985
2026-01-26 22:00:00,88403.73,88537.95,87950.0,88013.19,515.97407,2026-01-26 22:59:59.999000,45557680.8304924,170095
2026-01-26 21:00:00,87700.61,88403.73,87639.26,88403.72,550.84106,2026-01-26 21:59:59.999000,48498350.490855,221827
2026-01-26 20:00:00,87607.0,87789.47,87035.51,87700.62,580.63374,2026-01-26 20:59:59.999000,50746640.390858,237495
2026-01-26 19:00:00,87641.41,87964.6,87206.0,87606.99,686.77865,2026-01-26 19:59:59.999000,60155439.8890202,393493
2026-01-26 18:00:00,88178.09,88860.0,87325.03,87641.41,1769.32177,2026-01-26 18:59:59.999000,155989708.3162709,580752
2026-01-26 17:00:00,87960.01,88508.41,87450.08,88178.1,1822.59356,2026-01-26 17:59:59.999000,160331184.3842121,419334
2026-01-26 16:00:00,87799.44,88048.0,87681.4,87960.01,556.52991,2026-01-26 16:59:59.999000,48924689.4723341,128722
2026-01-26 15:00:00,87855.01,87971.99,87735.38,87799.45,288.85651,2026-01-26 15:59:59.999000,25377614.242861,75949
2026-01-26 14:00:00,87897.55,87980.0,87765.99,87855.0,244.05793,2026-01-26 14:59:59.999000,21445468.6623733,60606
2026-01-26 13:00:00,87663.12,87950.0,87660.0,87897.55,242.4813,2026-01-26 13:59:59.999000,21305516.2955825,76937
2026-01-26 12:00:00,87975.39,88000.0,87600.69,87663.12,543.28474,2026-01-26 12:59:59.999000,47680981.1565297,138866
2026-01-26 11:00:00,88000.64,88424.45,87846.89,87975.39,790.54723,2026-01-26 11:59:59.999000,69666665.1200189,184950
2026-01-26 10:00:00,87937.45,88074.48,87701.72,88000.64,768.40988,2026-01-26 10:59:59.999000,67547263.0391853,175427
2026-01-26 09:00:00,87826.01,88031.73,87764.0,87937.44,915.62979,2026-01-26 09:59:59.999000,80475799.2344102,165310
2026-01-26 08:00:00,87737.06,87956.27,87673.12,87826.01,765.12364,2026-01-26 08:59:59.999000,67203166.5457402,128751
2026-01-26 07:00:00,87282.04,87953.0,87244.27,87737.06,1109.49828,2026-01-26 07:59:59.999000,97258518.4341198,174138
2026-01-26 06:00:00,87563.39,87691.41,87062.76,87282.05,1083.65608,2026-01-26 06:59:59.999000,94738825.5938163,177714
2026-01-26 05:00:00,87698.74,87973.11,87435.18,87563.38,1015.63506,2026-01-26 05:59:59.999000,89065695.618653,239682
2026-01-26 04:00:00,86854.86,87809.99,86815.37,87698.73,1118.1087,2026-01-26 04:59:59.999000,97836414.2575088,342348
2026-01-26 03:00:00,86670.36,87167.84,86509.63,86854.86,788.16762,2026-01-26 03:59:59.999000,68482189.6582706,263131
2026-01-26 02:00:00,86521.39,86791.91,86074.72,86670.36,1129.26197,2026-01-26 02:59:59.999000,97638386.4990989,333072
2026-01-26 01:00:00,86568.51,86694.78,86217.32,86521.39,849.36578,2026-01-26 01:59:59.999000,73408535.4581099,219563
2026-01-26 00:00:00,86654.6,87013.79,86400.0,86568.5,666.32154,2026-01-26 00:59:59.999000,57785249.9328097,216659
2026-01-25 23:00:00,86495.17,86718.75,86222.02,86654.61,753.5591,2026-01-25 23:59:59.999000,65145981.6889179,265018
2026-01-25 22:00:00,87420.01,87508.15,86194.85,86495.16,1925.07483,2026-01-25 22:59:59.999000,166857531.0254499,450599
2026-01-25 21:00:00,87892.16,87983.29,86827.1,87420.01,1893.52035,2026-01-25 21:59:59.999000,165424807.0181776,407600
2026-01-25 20:00:00,88077.25,88108.24,87767.18,87892.17,467.38462,2026-01-25 20:59:59.999000,41090239.1668247,169555
2026-01-25 19:00:00,88446.51,88448.85,87560.0,88077.26,1878.84709,2026-01-25 19:59:59.999000,165235553.5458449,468100
2026-01-25 18:00:00,88710.1,88760.35,88340.75,88446.5,370.5229,2026-01-25 18:59:59.999000,32827200.3032494,96007
2026-01-25 17:00:00,88920.99,88938.94,88624.55,88710.1,293.57615,2026-01-25 17:59:59.999000,26055978.0388719,108362
2026-01-25 16:00:00,88791.98,88971.89,88650.98,88921.0,278.06,2026-01-25 16:59:59.999000,24700277.620608,78667
2026-01-25 15:00:00,88570.17,88800.0,88450.0,88791.99,329.09813,2026-01-25 15:59:59.999000,29177641.7523357,87586
2026-01-25 14:00:00,88659.52,88710.0,88536.11,88570.17,171.64836,2026-01-25 14:59:59.999000,15212634.2789366,65142
2026-01-25 13:00:00,88398.38,88671.27,88398.37,88659.51,354.58647,2026-01-25 13:59:59.999000,31405404.9432245,79138
2026-01-25 12:00:00,88300.0,88488.0,88238.5,88398.38,288.59867,2026-01-25 12:59:59.999000,25506354.2324795,76967
2026-01-25 11:00:00,88659.99,88760.0,88136.0,88300.01,461.92857,2026-01-25 11:59:59.999000,40851960.9313847,140229
2026-01-25 10:00:00,88831.36,88831.36,88635.84,88659.99,242.80483,2026-01-25 10:59:59.999000,21547715.5374308,44904
2026-01-25 09:00:00,88990.89,88990.9,88649.98,88831.36,567.42395,2026-01-25 09:59:59.999000,50381036.0676413,98343
2026-01-25 08:00:00,89006.97,89045.44,88870.45,88990.9,204.95163,2026-01-25 08:59:59.999000,18235063.2148071,44545
2026-01-25 07:00:00,88960.36,89090.13,88941.03,89006.96,349.85772,2026-01-25 07:59:59.999000,31136560.8069822,54139
2026-01-25 06:00:00,89139.04,89176.72,88838.72,88960.35,472.84604,2026-01-25 06:59:59.999000,42060978.3127849,84796
2026-01-25 05:00:00,89176.31,89268.36,89129.62,89139.04,174.6544,2026-01-25 05:59:59.999000,15575185.1765925,36191
2026-01-25 04:00:00,89315.18,89319.13,89102.58,89176.31,180.68432,2026-01-25 04:59:59.999000,16117384.4460897,55049
2026-01-25 03:00:00,89225.34,89315.18,89183.49,89315.18,121.64277,2026-01-25 03:59:59.999000,10856029.8429287,39947
2026-01-25 02:00:00,89429.99,89474.65,89215.59,89225.34,137.07871,2026-01-25 02:59:59.999000,12246735.9902379,44179
2026-01-25 01:00:00,89386.61,89489.84,89304.85,89430.0,137.03504,2026-01-25 01:59:59.999000,12249614.9033957,36005
2026-01-25 00:00:00,89380.0,89386.61,89270.0,89386.61,99.49846,2026-01-25 00:59:59.999000,8888214.8504699,35678
2026-01-24 23:00:00,89331.36,89399.99,89331.35,89380.01,46.43346,2026-01-24 23:59:59.999000,4150192.5240642,17275
2026-01-24 22:00:00,89395.22,89395.23,89276.58,89331.36,105.47816,2026-01-24 22:59:59.999000,9421441.1023654,27591
2026-01-24 21:00:00,89406.5,89461.4,89382.05,89395.23,84.40453,2026-01-24 21:59:59.999000,7547175.0172801,24508
2026-01-24 20:00:00,89290.01,89414.38,89252.93,89406.5,135.14408,2026-01-24 20:59:59.999000,12076145.8526235,38632
2026-01-24 19:00:00,89275.77,89369.79,89162.08,89290.01,235.06029,2026-01-24 19:59:59.999000,20979333.7424661,62178
2026-01-24 18:00:00,89450.03,89492.14,89263.64,89275.77,334.47117,2026-01-24 18:59:59.999000,29911041.6159845,60978
2026-01-24 17:00:00,89368.22,89512.05,89171.75,89450.03,346.65964,2026-01-24 17:59:59.999000,30991676.2894086,74368
2026-01-24 16:00:00,89537.82,89540.44,89368.21,89368.22,156.7089,2026-01-24 16:59:59.999000,14027239.1242983,22599
2026-01-24 15:00:00,89595.41,89595.41,89486.87,89537.82,179.07545,2026-01-24 15:59:59.999000,16034753.8593152,36036
2026-01-24 14:00:00,89626.79,89676.26,89595.4,89595.4,114.10267,2026-01-24 14:59:59.999000,10227107.3755379,26930
2026-01-24 13:00:00,89600.01,89654.79,89577.97,89626.8,82.58886,2026-01-24 13:59:59.999000,7401312.2823944,28210
2026-01-24 12:00:00,89660.88,89660.88,89600.0,89600.0,126.61337,2026-01-24 12:59:59.999000,11346122.4741199,21637
2026-01-24 11:00:00,89620.11,89686.43,89583.02,89660.88,190.29089,2026-01-24 11:59:59.999000,17055443.0413444,30316
2026-01-24 10:00:00,89649.33,89692.31,89572.81,89620.1,254.69309,2026-01-24 10:59:59.999000,22825480.7101663,35223
2026-01-24 09:00:00,89775.2,89784.88,89602.22,89649.32,420.23986,2026-01-24 09:59:59.999000,37691777.4562358,33567
2026-01-24 08:00:00,89829.36,89849.78,89751.21,89775.2,112.02746,2026-01-24 08:59:59.999000,10059724.6312241,31139
2026-01-24 07:00:00,89770.03,89853.38,89709.08,89829.35,167.98668,2026-01-24 07:59:59.999000,15080561.9524668,44994
2026-01-24 06:00:00,89702.85,89957.39,89670.88,89770.02,368.35777,2026-01-24 06:59:59.999000,33088823.0283628,77464
2026-01-24 05:00:00,89550.24,89722.57,89550.24,89702.85,142.98732,2026-01-24 05:59:59.999000,12818440.4826314,46645
2026-01-24 04:00:00,89452.83,89588.72,89450.58,89550.24,118.84415,2026-01-24 04:59:59.999000,10639266.3490069,49431
2026-01-24 03:00:00,89600.26,89625.41,89424.39,89452.83,130.78736,2026-01-24 03:59:59.999000,11706521.4364811,54271
2026-01-24 02:00:00,89624.6,89631.0,89472.13,89600.26,151.87407,2026-01-24 02:59:59.999000,13601494.3734028,56423
2026-01-24 01:00:00,89349.99,89752.45,89335.35,89624.61,406.19522,2026-01-24 01:59:59.999000,36410141.3887153,106372
2026-01-24 00:00:00,89503.67,89691.18,89317.0,89349.99,308.4371,2026-01-24 00:59:59.999000,27610864.8785725,126154
2026-01-23 23:00:00,89982.79,90156.06,89200.68,89503.68,917.72716,2026-01-23 23:59:59.999000,82207422.3912285,333082
2026-01-23 22:00:00,90530.44,90534.59,89612.01,89982.79,1118.99851,2026-01-23 22:59:59.999000,100717053.2765615,342778
2026-01-23 21:00:00,90600.0,91039.75,90449.42,90530.45,698.45416,2026-01-23 21:59:59.999000,63400382.8419608,264098
2026-01-23 20:00:00,90124.86,91224.99,89978.4,90600.0,1346.59832,2026-01-23 20:59:59.999000,122150559.1579712,398344
2026-01-23 19:00:00,89761.61,90490.06,89489.0,90124.85,1266.72506,2026-01-23 19:59:59.999000,114021389.2761908,405652
2026-01-23 18:00:00,89017.85,89865.53,88578.36,89761.61,1078.68425,2026-01-23 18:59:59.999000,96243206.6437359,492091
2026-01-23 17:00:00,89350.8,89733.71,88663.65,89017.85,1240.76676,2026-01-23 17:59:59.999000,110619204.0195516,414675
2026-01-23 16:00:00,89267.83,89450.18,89237.65,89350.81,297.7631,2026-01-23 16:59:59.999000,26604918.7748797,91866
2026-01-23 15:00:00,89202.47,89383.09,89099.2,89267.83,219.71914,2026-01-23 15:59:59.999000,19603870.8833432,76739
2026-01-23 14:00:00,89046.49,89355.51,89000.0,89202.48,481.66038,2026-01-23 14:59:59.999000,42971811.4394583,109768
2026-01-23 13:00:00,88977.72,89160.74,88860.44,89046.49,334.46792,2026-01-23 13:59:59.999000,29785566.9586247,124155
2026-01-23 12:00:00,89221.46,89388.71,88897.81,88977.72,632.36708,2026-01-23 12:59:59.999000,56323911.654273,182420
2026-01-23 11:00:00,89549.45,89632.18,89133.35,89221.46,544.19233,2026-01-23 11:59:59.999000,48630037.1656888,163822
2026-01-23 10:00:00,89509.59,89686.4,89447.52,89549.45,487.74127,2026-01-23 10:59:59.999000,43686414.8496973,139576
2026-01-23 09:00:00,89616.04,89799.36,89400.0,89509.59,450.16637,2026-01-23 09:59:59.999000,40343409.2239201,192856
2026-01-23 08:00:00,89965.43,89969.02,89473.99,89616.03,360.8873,2026-01-23 08:59:59.999000,32370743.9279113,142526
2026-01-23 07:00:00,89924.78,90088.94,89871.73,89965.42,430.92263,2026-01-23 07:59:59.999000,38775185.3175403,85316
2026-01-23 06:00:00,89663.47,89924.78,89646.18,89924.78,261.08428,2026-01-23 06:59:59.999000,23457120.1769413,67420
2026-01-23 05:00:00,89939.39,89979.97,89655.41,89663.48,375.68609,2026-01-23 05:59:59.999000,33749968.0169639,109141
2026-01-23 04:00:00,89520.01,89939.39,89520.01,89939.38,281.57226,2026-01-23 04:59:59.999000,25260489.4843252,120368
2026-01-23 03:00:00,89559.68,89638.84,89450.48,89520.01,225.79843,2026-01-23 03:59:59.999000,20227099.557385,74265
2026-01-23 02:00:00,89346.99,89583.62,89170.74,89559.67,200.86486,2026-01-23 02:59:59.999000,17958472.0093876,75346
2026-01-23 01:00:00,89268.66,89566.0,89140.13,89346.99,294.98276,2026-01-23 01:59:59.999000,26348242.2131292,94049
2026-01-23 00:00:00,89409.73,89669.21,89238.32,89268.66,272.77807,2026-01-23 00:59:59.999000,24408576.5098995,93973
2026-01-22 23:00:00,89777.89,89946.13,89398.87,89409.72,338.82702,2026-01-22 23:59:59.999000,30388254.984369,138795
2026-01-22 22:00:00,89333.93,89924.46,89114.48,89777.9,489.86443,2026-01-22 22:59:59.999000,43875849.5227187,183359
2026-01-22 21:00:00,89550.0,89797.5,89301.9,89333.94,457.15553,2026-01-22 21:59:59.999000,40956830.6437863,176831
2026-01-22 20:00:00,89054.07,89616.04,89024.55,89550.01,536.51415,2026-01-22 20:59:59.999000,47913832.3887221,252258
2026-01-22 19:00:00,89000.0,89270.0,88676.95,89054.06,820.87315,2026-01-22 19:59:59.999000,73028088.6081551,356586
2026-01-22 18:00:00,89088.6,89445.24,88515.37,89000.01,1328.81681,2026-01-22 18:59:59.999000,118224897.3616132,528273
2026-01-22 17:00:00,89619.81,89742.67,89039.78,89088.59,1132.03645,2026-01-22 17:59:59.999000,101224699.8792096,378646
2026-01-22 16:00:00,90021.09,90340.0,89478.92,89619.81,800.98427,2026-01-22 16:59:59.999000,71982807.8794713,178221
2026-01-22 15:00:00,89941.26,90099.99,89873.09,90021.09,250.41912,2026-01-22 15:59:59.999000,22536795.2749544,83801
2026-01-22 14:00:00,90078.76,90150.0,89897.87,89941.26,341.2419,2026-01-22 14:59:59.999000,30711268.8128746,114002
2026-01-22 13:00:00,90033.02,90101.83,89960.0,90078.77,307.75831,2026-01-22 13:59:59.999000,27711216.6446879,77758
2026-01-22 12:00:00,89920.16,90113.43,89883.8,90033.02,235.39671,2026-01-22 12:59:59.999000,21191988.899434,65957
2026-01-22 11:00:00,89818.79,89968.28,89760.0,89920.16,241.50947,2026-01-22 11:59:59.999000,21700455.7574718,90506
2026-01-22 10:00:00,90172.12,90196.99,89802.0,89818.79,410.94787,2026-01-22 10:59:59.999000,36969276.7974892,83341
2026-01-22 09:00:00,90026.3,90215.79,89900.0,90172.11,274.11012,2026-01-22 09:59:59.999000,24693957.0854474,85096
2026-01-22 08:00:00,89998.91,90075.8,89928.09,90026.3,201.60447,2026-01-22 08:59:59.999000,18145248.0613226,66691
2026-01-22 07:00:00,89899.51,90076.77,89826.67,89998.91,327.01022,2026-01-22 07:59:59.999000,29416703.7388708,94675
2026-01-22 06:00:00,89938.3,90166.67,89702.84,89899.51,389.70123,2026-01-22 06:59:59.999000,35047454.3126063,105070
2026-01-22 05:00:00,90113.2,90359.99,89851.03,89938.3,436.55946,2026-01-22 05:59:59.999000,39343394.3062924,138237
2026-01-22 04:00:00,89908.5,90198.51,89826.38,90113.19,341.32729,2026-01-22 04:59:59.999000,30738759.5866421,146439
2026-01-22 03:00:00,89454.73,90032.5,89454.72,89908.49,394.22125,2026-01-22 03:59:59.999000,35393552.0774335,135502
2026-01-22 02:00:00,89763.51,90212.89,89344.98,89454.73,524.6842,2026-01-22 02:59:59.999000,47112347.903158,136904
2026-01-22 01:00:00,90249.18,90377.0,89752.38,89763.51,414.26891,2026-01-22 01:59:59.999000,37322229.9868783,107323
2026-01-22 00:00:00,90214.02,90339.58,89950.36,90249.18,428.70398,2026-01-22 00:59:59.999000,38647717.7233863,134900
2026-01-21 23:00:00,90355.56,90377.0,89392.0,90214.01,1099.33527,2026-01-21 23:59:59.999000,98868681.9376825,387026
2026-01-21 22:00:00,88485.43,90450.0,88280.55,90355.56,1787.81485,2026-01-21 22:59:59.999000,160259108.363609,567939
2026-01-21 21:00:00,87932.37,88657.23,87585.05,88485.43,743.38561,2026-01-21 21:59:59.999000,65482086.0942869,436098
2026-01-21 20:00:00,87602.39,88156.47,87263.53,87932.38,1818.07575,2026-01-21 20:59:59.999000,159513454.241263,701665
2026-01-21 19:00:00,90288.04,90360.0,87590.0,87602.4,2075.92566,2026-01-21 19:59:59.999000,184109719.290027,655267
2026-01-21 18:00:00,89805.43,90574.0,89759.59,90288.04,1074.26054,2026-01-21 18:59:59.999000,96857800.5869004,467233
2026-01-21 17:00:00,88672.64,89993.88,88611.15,89805.43,1602.75733,2026-01-21 17:59:59.999000,143481719.2185195,650539
2026-01-21 16:00:00,88736.31,89020.32,88558.67,88672.64,735.83253,2026-01-21 16:59:59.999000,65348300.7484765,213635
2026-01-21 15:00:00,88789.99,88849.39,88196.72,88736.31,1271.35096,2026-01-21 15:59:59.999000,112532483.1207219,317271
2026-01-21 14:00:00,89248.99,89382.0,88700.0,88789.99,651.53578,2026-01-21 14:59:59.999000,57993294.2893378,123830
2026-01-21 13:00:00,89112.3,89395.08,89080.0,89248.99,328.36365,2026-01-21 13:59:59.999000,29320040.4575071,136106
2026-01-21 12:00:00,89197.36,89493.46,89080.0,89112.3,307.89975,2026-01-21 12:59:59.999000,27502367.1913237,128205
2026-01-21 11:00:00,89213.96,89385.4,89000.0,89197.35,723.12982,2026-01-21 11:59:59.999000,64516823.5861561,172933
2026-01-21 10:00:00,89649.63,89767.29,89093.28,89213.95,825.75082,2026-01-21 10:59:59.999000,73783854.6184479,148138
2026-01-21 09:00:00,89950.03,89950.04,89491.96,89649.62,369.00614,2026-01-21 09:59:59.999000,33127200.6306845,96918
2026-01-21 08:00:00,89448.89,90120.44,89437.25,89950.04,554.5838,2026-01-21 08:59:59.999000,49823815.0805803,116900
2026-01-21 07:00:00,89432.33,89630.0,89354.72,89448.89,300.28776,2026-01-21 07:59:59.999000,26868234.176489,70674
2026-01-21 06:00:00,89048.56,89598.8,89046.0,89432.33,540.55763,2026-01-21 06:59:59.999000,48264969.0153942,122492
2026-01-21 05:00:00,89020.91,89381.86,89000.0,89048.57,884.94036,2026-01-21 05:59:59.999000,78907747.1553822,132834
2026-01-21 04:00:00,88936.01,89165.2,88850.0,89020.91,502.12138,2026-01-21 04:59:59.999000,44702258.33917,140581
2026-01-21 03:00:00,88427.66,88982.0,88250.0,88936.01,1052.93124,2026-01-21 03:59:59.999000,93361861.6043212,253642
2026-01-21 02:00:00,88509.18,88534.21,87895.98,88427.66,1417.16799,2026-01-21 02:59:59.999000,125033379.8288162,294176
2026-01-21 01:00:00,89476.01,89645.56,87900.0,88509.18,2094.09769,2026-01-21 01:59:59.999000,185475937.0004137,331820
2026-01-21 00:00:00,89734.0,89829.11,89428.0,89476.01,445.56945,2026-01-21 00:59:59.999000,39931698.4964387,116075
